City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Medal
Athens,2004,Gymnastics,Rhythmic G.,group competition,TANCHEVA  Vladislava,Women,BUL,Bronze
Athens,2004,Gymnastics,Rhythmic G.,individual all-round,BESSONOVA  Anna,Women,UKR,Bronze
Athens,2004,Gymnastics,Rhythmic G.,group competition,VERNIZZI  Laura,Women,ITA,Silver
Athens,2004,Gymnastics,Rhythmic G.,group competition,BLANCHI  Elisa,Women,ITA,Silver
Athens,2004,Gymnastics,Rhythmic G.,group competition,TANCHEVA  Galina,Women,BUL,Bronze
Athens,2004,Gymnastics,Trampoline,individual,MOSKALENKO  Alexander,Men,RUS,Silver
Athens,2004,Gymnastics,Trampoline,individual,DOGONADZE  Anna,Women,GER,Gold
Athens,2004,Gymnastics,Trampoline,individual,STEHLIK  Henrik,Men,GER,Bronze
Athens,2004,Gymnastics,Trampoline,individual,NIKITIN  Yuri,Men,UKR,Gold
Athens,2004,Gymnastics,Trampoline,individual,HUANG  Shanshan,Women,CHN,Bronze
Athens,2004,Gymnastics,Trampoline,individual,COCKBURN  Karen,Women,CAN,Silver
Athens,2004,Handball,Handball,handball,FRITZ  Henning,Men,GER,Silver
Athens,2004,Handball,Handball,handball,LYAPINA  Nataliya,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,NOERGAARD  Louise Bager,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,TOURAY  Josephine,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,KRETZSCHMAR  Stefan,Men,GER,Silver
Athens,2004,Handball,Handball,handball,KALEB  Niksa,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,LEE  Sang-Eun,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,BORYSENKO  Nataliya,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,MOON  Kyeong Ha,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,KIM  Hyun Ok,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,TORGOVANOV  Dmitri,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,BASHKIN  Pavel,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,SKOV  Rikke,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,HUH  Soonyoung,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,SIUKALO  Ganna,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,TUCHKIN  Alexandre,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,RAYHEL  Oxana,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,RADCHENKO  Olena,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,OH  Seongok,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,LEE  Gong Joo,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,KOKCHAROV  Eduard,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,HONCHAROVA  Iryna,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,SCHWARZER  Christian,Men,GER,Silver
Athens,2004,Handball,Handball,handball,SHEVCHENKO  Lyudmyla,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,WOO  Sun Hee,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,SHINKARENKO  Tetyana,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,VORI  Igor,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,MARKUSHEVSKA  Galyna,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,KRIVOSHLYKOV  Denis,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,ZRNIC  Vedran,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,HENS  Pascal,Men,GER,Silver
Athens,2004,Handball,Handball,handball,IMMEL  Jan Olaf,Men,GER,Silver
Athens,2004,Handball,Handball,handball,CHOI  Im Jeong,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,LACKOVIC  Blazenko,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,DRAGUNSKI  Mark,Men,GER,Silver
Athens,2004,Handball,Handball,handball,KIM  Cha Youn,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,LAVROV  Andrey,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,VON BEHREN  Frank,Men,GER,Silver
Athens,2004,Handball,Handball,handball,IVANOV  Vitali,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,MYOUNG  Bok Hee,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,BALIC  Ivano,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,JOERGENSEN  Rikke Hoerlykke,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,KIAERSKOU  Lotte,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,STEPHAN  Daniel,Men,GER,Silver
Athens,2004,Handball,Handball,handball,MATOSEVIC  Valter,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,DOMINIKOVIC  Davor,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,ZASPA  Larysa,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,VESTERGAARD LARSEN  Mette,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,VERGELYUK  Maryna,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,JENSEN  Trine,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,PETERSEN  Klaus-Dieter,Men,GER,Silver
Athens,2004,Handball,Handball,handball,KOSTYGOV  Alexey,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,METLICIC  Petar,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,LOSERT  Venio,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,SCHMIDT  Rikke,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,BROEDSGAARD  Karen,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,SPREM  Goran,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,ZEITZ  Christian,Men,GER,Silver
Athens,2004,Handball,Handball,handball,JANSEN  Torsten,Men,GER,Silver
Athens,2004,Handball,Handball,handball,SPOLJARIC  Denis,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,TSYGITSA  Olena,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,MIKKELSEN  Henriette Roende,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,KULESHOV  Oleg,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,GOLUZA  Slavko,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,YATSENKO  Olena,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,THOMSEN  Camilla Ingemann,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,BAUR  Markus,Men,GER,Silver
Athens,2004,Handball,Handball,handball,LIM  O Kyeong,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,CHIPURIN  Mikhail,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,FRUELUND  Katrine,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,JANG  So Hee,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,RAMOTA  Christian,Men,GER,Silver
Athens,2004,Handball,Handball,handball,BORODINA  Anastasiya,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,GORBATIKOV  Alexander,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,DAUGAARD  Line,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,ANDERSEN  Kristine,Women,DEN,Gold
Athens,2004,Handball,Handball,handball,GORPICHIN  Viatcheslav,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,ZERBE  Volker,Men,GER,Silver
Athens,2004,Handball,Handball,handball,MOON  Pil Hee,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,SOLA  Vlado,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,HUH  Young Sook,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,KEHRMANN  Florian,Men,GER,Silver
Athens,2004,Handball,Handball,handball,OH  Yong Ran,Women,KOR,Silver
Athens,2004,Handball,Handball,handball,BURMYSTROVA  Ganna,Women,UKR,Bronze
Athens,2004,Handball,Handball,handball,DZOMBA  Mirza,Men,CRO,Gold
Athens,2004,Handball,Handball,handball,POGORELOV  Serguei,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,RASTVORTSEV  Alexey,Men,RUS,Bronze
Athens,2004,Handball,Handball,handball,MORTENSEN  Karin Oernhoej,Women,DEN,Gold
Athens,2004,Hockey,Hockey,hockey,HAMMOND  Robert,Men,AUS,Gold
Athens,2004,Hockey,Hockey,hockey,LEHMANN  Sonja,Women,GER,Gold
Athens,2004,Hockey,Hockey,hockey,EIMER  Christoph,Men,GER,Bronze
Athens,2004,Hockey,Hockey,hockey,GUDE  Franziska,Women,GER,Gold
Athens,2004,Hockey,Hockey,hockey,LATIF  Badri,Women,GER,Gold
Athens,2004,Hockey,Hockey,hockey,DERIKX  Geert-Jan,Men,NED,Silver
